"birth_year","bs","animal_id","year","status","ageclass","sum.jun.jul.aug","sum.march.apr.may","sum.sept.oct","oct","cy.rain","annual.sc","sum.march.apr.may.sc","sum.jun.jul.aug.sc","weight","bcsin","weightkg","bcscm","by.rain","by.rain.sc","cy.rain.one.prior","by.rain.one.prior","cy.rain.one.prior.sc","by.rain.one.prior.sc"
2016,"ey","90-2016-0-658",2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,33.1,0.921533381848995,15.3,41.8,-1.11140623030234,1.92148096393499
2016,"ey","90-2016-0-658",2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-658",2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,27.6,41.8,0.320262239677545,1.92148096393499
2016,"ey","90-2016-0-658",2015,0,NA,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA,33.1,0.921533381848995,21.1,41.8,-0.43631052901101,1.92148096393499
2016,"ey","90-2016-0-658",2016,0,NA,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA,33.1,0.921533381848995,41.8,41.8,1.97308274973562,1.92148096393499
2016,"ey","90-2016-0-658",2017,1,1,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,116,47.25,52.73,120.02,33.1,0.921533381848995,33.1,41.8,0.960439197798631,1.92148096393499
2016,"ey","90-2016-0-658",2018,1,2,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,158,87,71.82,220.98,33.1,0.921533381848995,23.5,41.8,-0.156960583649082,1.92148096393499
2016,"ey","90-2016-0-658",2019,1,3,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,200,118.875,90.91,301.94,33.1,0.921533381848995,36.2,41.8,1.32126621055779,1.92148096393499
2016,"ey","90-2016-0-658",2020,0,4,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA,33.1,0.921533381848995,17.2,41.8,-0.890254190224143,1.92148096393499
2016,"ey","90-2016-0-658",2021,1,5,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,222,148.875,100.91,378.14,33.1,0.921533381848995,20.8,41.8,-0.471229272181251,1.92148096393499
2016,"ey","90-2016-0-658",2022,1,6,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,217,155.5,98.64,394.97,33.1,0.921533381848995,19.53,41.8,-0.619051951601938,1.92148096393499
2016,"ey","90-2016-0-659",2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA,33.1,0.921533381848995,48.65,41.8,2.77039405212279,1.92148096393499
2016,"ey","90-2016-0-659",2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA,33.1,0.921533381848995,18.3,41.8,-0.762218798599926,1.92148096393499
2016,"ey","90-2016-0-659",2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-659",2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA,33.1,0.921533381848995,34.6,41.8,1.13503291364984,1.92148096393499
2016,"ey","90-2016-0-659",2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,33.1,0.921533381848995,15.3,41.8,-1.11140623030234,1.92148096393499
2016,"ey","90-2016-0-659",2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-659",2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,27.6,41.8,0.320262239677545,1.92148096393499
2016,"ey","90-2016-0-659",2015,0,NA,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA,33.1,0.921533381848995,21.1,41.8,-0.43631052901101,1.92148096393499
2016,"ey","90-2016-0-659",2016,0,NA,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA,33.1,0.921533381848995,41.8,41.8,1.97308274973562,1.92148096393499
2016,"ey","90-2016-0-659",2017,1,1,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,110,43.875,50,111.44,33.1,0.921533381848995,33.1,41.8,0.960439197798631,1.92148096393499
2016,"ey","90-2016-0-659",2018,1,2,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,129,81.5,58.64,207.01,33.1,0.921533381848995,23.5,41.8,-0.156960583649082,1.92148096393499
2016,"ey","90-2016-0-659",2019,1,3,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,164,112.75,74.55,286.39,33.1,0.921533381848995,36.2,41.8,1.32126621055779,1.92148096393499
2016,"ey","90-2016-0-659",2020,1,4,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,177,NA,80.45,NA,33.1,0.921533381848995,17.2,41.8,-0.890254190224143,1.92148096393499
2016,"ey","90-2016-0-659",2021,1,5,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,198,130.875,90,332.42,33.1,0.921533381848995,20.8,41.8,-0.471229272181251,1.92148096393499
2016,"ey","90-2016-0-659",2022,1,6,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,204,148.5,92.73,377.19,33.1,0.921533381848995,19.53,41.8,-0.619051951601938,1.92148096393499
2016,"ey","90-2016-0-661",2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA,33.1,0.921533381848995,48.65,41.8,2.77039405212279,1.92148096393499
2016,"ey","90-2016-0-661",2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA,33.1,0.921533381848995,18.3,41.8,-0.762218798599926,1.92148096393499
2016,"ey","90-2016-0-661",2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-661",2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA,33.1,0.921533381848995,34.6,41.8,1.13503291364984,1.92148096393499
2016,"ey","90-2016-0-661",2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,33.1,0.921533381848995,15.3,41.8,-1.11140623030234,1.92148096393499
2016,"ey","90-2016-0-661",2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-661",2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,27.6,41.8,0.320262239677545,1.92148096393499
2016,"ey","90-2016-0-661",2015,0,NA,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA,33.1,0.921533381848995,21.1,41.8,-0.43631052901101,1.92148096393499
2016,"ey","90-2016-0-661",2016,0,NA,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA,33.1,0.921533381848995,41.8,41.8,1.97308274973562,1.92148096393499
2016,"ey","90-2016-0-661",2017,1,1,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,103,47,46.82,119.38,33.1,0.921533381848995,33.1,41.8,0.960439197798631,1.92148096393499
2016,"ey","90-2016-0-661",2018,1,2,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,129,76.625,58.64,194.63,33.1,0.921533381848995,23.5,41.8,-0.156960583649082,1.92148096393499
2016,"ey","90-2016-0-661",2019,1,3,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,166,109.625,75.45,278.45,33.1,0.921533381848995,36.2,41.8,1.32126621055779,1.92148096393499
2016,"ey","90-2016-0-661",2020,1,4,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,176,122.125,80,310.2,33.1,0.921533381848995,17.2,41.8,-0.890254190224143,1.92148096393499
2016,"ey","90-2016-0-661",2021,1,5,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,199,139.375,90.45,354.01,33.1,0.921533381848995,20.8,41.8,-0.471229272181251,1.92148096393499
2016,"ey","90-2016-0-661",2022,1,6,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,208,134.5,94.55,341.63,33.1,0.921533381848995,19.53,41.8,-0.619051951601938,1.92148096393499
2016,"ey","90-2016-0-662",2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA,33.1,0.921533381848995,48.65,41.8,2.77039405212279,1.92148096393499
2016,"ey","90-2016-0-662",2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA,33.1,0.921533381848995,18.3,41.8,-0.762218798599926,1.92148096393499
2016,"ey","90-2016-0-662",2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-662",2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA,33.1,0.921533381848995,34.6,41.8,1.13503291364984,1.92148096393499
2016,"ey","90-2016-0-662",2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,33.1,0.921533381848995,15.3,41.8,-1.11140623030234,1.92148096393499
2016,"ey","90-2016-0-662",2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-662",2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,27.6,41.8,0.320262239677545,1.92148096393499
2016,"ey","90-2016-0-662",2015,0,NA,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA,33.1,0.921533381848995,21.1,41.8,-0.43631052901101,1.92148096393499
2016,"ey","90-2016-0-662",2016,0,NA,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA,33.1,0.921533381848995,41.8,41.8,1.97308274973562,1.92148096393499
2016,"ey","90-2016-0-662",2017,1,1,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,102,68.75,46.36,174.63,33.1,0.921533381848995,33.1,41.8,0.960439197798631,1.92148096393499
2016,"ey","90-2016-0-662",2018,1,2,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,123,110,55.91,279.4,33.1,0.921533381848995,23.5,41.8,-0.156960583649082,1.92148096393499
2016,"ey","90-2016-0-662",2019,1,3,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,169,138.5,76.82,351.79,33.1,0.921533381848995,36.2,41.8,1.32126621055779,1.92148096393499
2016,"ey","90-2016-0-662",2020,1,4,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,192,157.75,87.27,400.69,33.1,0.921533381848995,17.2,41.8,-0.890254190224143,1.92148096393499
2016,"ey","90-2016-0-662",2021,0,5,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,192,162.25,87.27,412.12,33.1,0.921533381848995,20.8,41.8,-0.471229272181251,1.92148096393499
2016,"ey","90-2016-0-662",2022,0,6,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA,33.1,0.921533381848995,19.53,41.8,-0.619051951601938,1.92148096393499
2016,"ey","90-2016-0-663",2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA,33.1,0.921533381848995,48.65,41.8,2.77039405212279,1.92148096393499
2016,"ey","90-2016-0-663",2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA,33.1,0.921533381848995,18.3,41.8,-0.762218798599926,1.92148096393499
2016,"ey","90-2016-0-663",2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-663",2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA,33.1,0.921533381848995,34.6,41.8,1.13503291364984,1.92148096393499
2016,"ey","90-2016-0-663",2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,33.1,0.921533381848995,15.3,41.8,-1.11140623030234,1.92148096393499
2016,"ey","90-2016-0-663",2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-663",2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,27.6,41.8,0.320262239677545,1.92148096393499
2016,"ey","90-2016-0-663",2015,0,NA,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA,33.1,0.921533381848995,21.1,41.8,-0.43631052901101,1.92148096393499
2016,"ey","90-2016-0-663",2016,0,NA,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA,33.1,0.921533381848995,41.8,41.8,1.97308274973562,1.92148096393499
2016,"ey","90-2016-0-663",2017,1,1,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,33.1,41.8,0.960439197798631,1.92148096393499
2016,"ey","90-2016-0-663",2018,1,2,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,145,73.75,65.91,187.33,33.1,0.921533381848995,23.5,41.8,-0.156960583649082,1.92148096393499
2016,"ey","90-2016-0-663",2019,1,3,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,178,99.5,80.91,252.73,33.1,0.921533381848995,36.2,41.8,1.32126621055779,1.92148096393499
2016,"ey","90-2016-0-663",2020,0,4,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,NA,NA,NA,NA,33.1,0.921533381848995,17.2,41.8,-0.890254190224143,1.92148096393499
2016,"ey","90-2016-0-663",2021,0,5,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA,33.1,0.921533381848995,20.8,41.8,-0.471229272181251,1.92148096393499
2016,"ey","90-2016-0-663",2022,0,6,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA,33.1,0.921533381848995,19.53,41.8,-0.619051951601938,1.92148096393499
2016,"ey","90-2016-0-664",2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA,33.1,0.921533381848995,48.65,41.8,2.77039405212279,1.92148096393499
2016,"ey","90-2016-0-664",2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA,33.1,0.921533381848995,18.3,41.8,-0.762218798599926,1.92148096393499
2016,"ey","90-2016-0-664",2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-664",2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA,33.1,0.921533381848995,34.6,41.8,1.13503291364984,1.92148096393499
2016,"ey","90-2016-0-664",2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,33.1,0.921533381848995,15.3,41.8,-1.11140623030234,1.92148096393499
2016,"ey","90-2016-0-664",2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-664",2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,27.6,41.8,0.320262239677545,1.92148096393499
2016,"ey","90-2016-0-664",2015,0,NA,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA,33.1,0.921533381848995,21.1,41.8,-0.43631052901101,1.92148096393499
2016,"ey","90-2016-0-664",2016,0,NA,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA,33.1,0.921533381848995,41.8,41.8,1.97308274973562,1.92148096393499
2016,"ey","90-2016-0-664",2017,1,1,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,96,44.125,43.64,112.08,33.1,0.921533381848995,33.1,41.8,0.960439197798631,1.92148096393499
2016,"ey","90-2016-0-664",2018,1,2,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,119,95.375,54.09,242.25,33.1,0.921533381848995,23.5,41.8,-0.156960583649082,1.92148096393499
2016,"ey","90-2016-0-664",2019,1,3,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,160,103.25,72.73,262.26,33.1,0.921533381848995,36.2,41.8,1.32126621055779,1.92148096393499
2016,"ey","90-2016-0-664",2020,1,4,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,174,120.125,79.09,305.12,33.1,0.921533381848995,17.2,41.8,-0.890254190224143,1.92148096393499
2016,"ey","90-2016-0-664",2021,1,5,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,174,129,79.09,327.66,33.1,0.921533381848995,20.8,41.8,-0.471229272181251,1.92148096393499
2016,"ey","90-2016-0-664",2022,1,6,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,176,123.125,80,312.74,33.1,0.921533381848995,19.53,41.8,-0.619051951601938,1.92148096393499
2016,"ey","90-2016-0-665",2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA,33.1,0.921533381848995,48.65,41.8,2.77039405212279,1.92148096393499
2016,"ey","90-2016-0-665",2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA,33.1,0.921533381848995,18.3,41.8,-0.762218798599926,1.92148096393499
2016,"ey","90-2016-0-665",2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-665",2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA,33.1,0.921533381848995,34.6,41.8,1.13503291364984,1.92148096393499
2016,"ey","90-2016-0-665",2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,33.1,0.921533381848995,15.3,41.8,-1.11140623030234,1.92148096393499
2016,"ey","90-2016-0-665",2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-665",2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,27.6,41.8,0.320262239677545,1.92148096393499
2016,"ey","90-2016-0-665",2015,0,NA,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA,33.1,0.921533381848995,21.1,41.8,-0.43631052901101,1.92148096393499
2016,"ey","90-2016-0-665",2016,0,NA,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA,33.1,0.921533381848995,41.8,41.8,1.97308274973562,1.92148096393499
2016,"ey","90-2016-0-665",2017,1,1,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,33.1,41.8,0.960439197798631,1.92148096393499
2016,"ey","90-2016-0-665",2018,1,2,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,119,90.5,54.09,229.87,33.1,0.921533381848995,23.5,41.8,-0.156960583649082,1.92148096393499
2016,"ey","90-2016-0-665",2019,1,3,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,153,113.875,69.55,289.24,33.1,0.921533381848995,36.2,41.8,1.32126621055779,1.92148096393499
2016,"ey","90-2016-0-665",2020,1,4,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,171,124.75,77.73,316.87,33.1,0.921533381848995,17.2,41.8,-0.890254190224143,1.92148096393499
2016,"ey","90-2016-0-665",2021,1,5,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,177,136.875,80.45,347.66,33.1,0.921533381848995,20.8,41.8,-0.471229272181251,1.92148096393499
2016,"ey","90-2016-0-665",2022,1,6,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,185,145,84.09,368.3,33.1,0.921533381848995,19.53,41.8,-0.619051951601938,1.92148096393499
2016,"ey","90-2016-0-666",2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA,33.1,0.921533381848995,48.65,41.8,2.77039405212279,1.92148096393499
2016,"ey","90-2016-0-666",2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA,33.1,0.921533381848995,18.3,41.8,-0.762218798599926,1.92148096393499
2016,"ey","90-2016-0-666",2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-666",2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA,33.1,0.921533381848995,34.6,41.8,1.13503291364984,1.92148096393499
2016,"ey","90-2016-0-666",2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,33.1,0.921533381848995,15.3,41.8,-1.11140623030234,1.92148096393499
2016,"ey","90-2016-0-666",2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-666",2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,27.6,41.8,0.320262239677545,1.92148096393499
2016,"ey","90-2016-0-666",2015,0,NA,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA,33.1,0.921533381848995,21.1,41.8,-0.43631052901101,1.92148096393499
2016,"ey","90-2016-0-666",2016,0,NA,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,NA,NA,NA,NA,33.1,0.921533381848995,41.8,41.8,1.97308274973562,1.92148096393499
2016,"ey","90-2016-0-666",2017,1,1,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,111,57.75,50.45,146.69,33.1,0.921533381848995,33.1,41.8,0.960439197798631,1.92148096393499
2016,"ey","90-2016-0-666",2018,1,2,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,139,84.875,63.18,215.58,33.1,0.921533381848995,23.5,41.8,-0.156960583649082,1.92148096393499
2016,"ey","90-2016-0-666",2019,1,3,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,162,113.5,73.64,288.29,33.1,0.921533381848995,36.2,41.8,1.32126621055779,1.92148096393499
2016,"ey","90-2016-0-666",2020,1,4,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,177,149.125,80.45,378.78,33.1,0.921533381848995,17.2,41.8,-0.890254190224143,1.92148096393499
2016,"ey","90-2016-0-666",2021,1,5,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,198,160.625,90,407.99,33.1,0.921533381848995,20.8,41.8,-0.471229272181251,1.92148096393499
2016,"ey","90-2016-0-666",2022,1,6,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,189,173.5,85.91,440.69,33.1,0.921533381848995,19.53,41.8,-0.619051951601938,1.92148096393499
2016,"ey","90-2016-0-667",2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA,33.1,0.921533381848995,48.65,41.8,2.77039405212279,1.92148096393499
2016,"ey","90-2016-0-667",2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA,33.1,0.921533381848995,18.3,41.8,-0.762218798599926,1.92148096393499
2016,"ey","90-2016-0-667",2010,0,NA,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-667",2011,0,NA,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA,33.1,0.921533381848995,34.6,41.8,1.13503291364984,1.92148096393499
2016,"ey","90-2016-0-667",2012,0,NA,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,33.1,0.921533381848995,15.3,41.8,-1.11140623030234,1.92148096393499
2016,"ey","90-2016-0-667",2013,0,NA,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,NA,NA,NA,NA,33.1,0.921533381848995,19.1,41.8,-0.66910215014595,1.92148096393499
2016,"ey","90-2016-0-667",2014,0,NA,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,33.1,0.921533381848995,27.6,41.8,0.320262239677545,1.92148096393499
