animal_id,birth_year,age,status,cap_year
270-2017-0-748,2017,2.5,Captured,2019
270-2017-0-748,2017,3.5,Captured,2020
270-2017-0-748,2021,4.5,Captured,2021
270-2017-0-748,2017,5.5,Captured,2022
270-2017-0-749,2017,0.5,Captured,2017
270-2017-0-749,2017,1.5,Captured,2018
270-2017-0-749,2017,2.5,Captured,2019
270-2017-0-749,2017,3.5,Captured,2020
270-2017-0-749,2021,4.5,Captured,2021
270-2017-0-749,2017,5.5,Captured,2022
270-2017-1-703,2017,0.5,Captured,2017
270-2017-1-703,2017,1.5,Alive-Cuddy,2018
270-2017-1-703,2017,2.5,Captured,2019
270-2017-1-703,2017,3.5,Captured,2020
270-2017-1-703,2021,4.5,Captured,2021
270-2017-1-703,2017,5.5,Captured,2022
270-2017-1-704,2017,0.5,Captured,2017
270-2017-1-707,2017,0.5,Captured,2017
270-2017-1-707,2017,1.5,Captured,2018
270-2017-1-707,2017,2.5,Captured,2019
270-2017-1-709,2017,0.5,Captured,2017
270-2017-1-710,2017,0.5,Captured,2017
270-2017-1-711,2017,0.5,Captured,2017
270-2017-1-711,2017,1.5,Alive-Cuddy,2018
270-2017-1-711,2017,2.5,Captured,2019
270-2017-1-711,2017,3.5,Captured,2020
270-2017-1-711,2021,4.5,Captured,2021
270-2017-1-711,2017,5.5,Captured,2022
270-2017-1-713,2017,0.5,Captured,2017
270-2017-1-714,2017,0.5,Captured,2017
270-2017-1-717,2017,0.5,Captured,2017
270-2017-1-717,2017,1.5,Captured,2018
270-2017-1-717,2017,2.5,Captured,2019
270-2017-1-717,2017,3.5,Captured,2020
270-2017-1-717,2021,4.5,Captured,2021
270-2017-1-717,2017,5.5,Captured,2022
270-2017-1-719,2017,0.5,Captured,2017
270-2017-1-719,2017,1.5,Captured,2018
270-2017-1-719,2017,2.5,Captured,2019
270-2017-1-719,2017,3.5,Captured,2020
270-2017-1-719,2021,4.5,Captured,2021
270-2017-1-719,2017,5.5,Captured,2022
270-2017-1-720,2017,0.5,Captured,2017
270-2017-1-721,2017,0.5,Captured,2017
270-2017-1-722,2017,0.5,Captured,2017
270-2017-1-722,2017,1.5,Alive-Cuddy,2018
270-2017-1-722,2017,2.5,Alive-Cuddy,2019
270-2017-1-722,2017,3.5,Captured,2020
270-2017-1-722,2021,4.5,Captured,2021
270-2017-1-722,2017,5.5,Captured,2022
270-2017-1-726,2017,0.5,Captured,2017
270-2017-1-729,2017,0.5,Captured,2017
270-2017-1-733,2017,0.5,Captured,2017
270-2017-1-736,2017,0.5,Captured,2017
270-2017-1-737,2017,0.5,Captured,2017
270-2017-1-738,2017,0.5,Captured,2017
270-2017-1-739,2017,0.5,Captured,2017
270-2018-0-862,2018,0.5,Captured,2018
270-2018-0-862,2018,1.5,Captured,2019
270-2018-0-862,2018,2.5,Captured,2020
270-2018-0-862,2021,3.5,Captured,2021
270-2018-0-862,2018,4.5,Captured,2022
270-2018-0-863,2018,0.5,Captured,2018
270-2018-0-863,2018,1.5,Captured,2019
270-2018-0-863,2018,2.5,Captured,2020
270-2018-0-864,2018,0.5,Captured,2018
270-2018-0-864,2018,1.5,Captured,2019
270-2018-0-864,2018,2.5,Captured,2020
270-2018-0-864,2021,3.5,Captured,2021
270-2018-0-864,2018,4.5,Captured,2022
270-2018-1-802,2018,0.5,Captured,2018
270-2018-1-802,2018,1.5,Captured,2019
270-2018-1-802,2018,2.5,Captured,2020
270-2018-1-802,2021,3.5,Captured,2021
270-2018-1-802,2018,4.5,Captured,2022
270-2018-1-804,2018,0.5,Captured,2018
270-2018-1-805,2018,0.5,Captured,2018
270-2018-1-805,2018,1.5,Captured,2019
270-2018-1-805,2018,2.5,Captured,2020
270-2018-1-805,2021,3.5,Captured,2021
270-2018-1-805,2018,4.5,Captured,2022
270-2018-1-806,2018,0.5,Captured,2018
270-2018-1-808,2018,0.5,Captured,2018
270-2018-1-808,2018,1.5,Alive-Cuddy,2019
270-2018-1-808,2018,2.5,Captured,2020
270-2018-1-808,2021,3.5,Captured,2021
270-2018-1-808,2018,4.5,Captured,2022
270-2018-1-815,2018,0.5,Captured,2018
270-2018-1-815,2018,1.5,Captured,2019
270-2018-1-815,2018,2.5,Captured,2020
270-2018-1-815,2021,3.5,Captured,2021
270-2018-1-815,2018,4.5,Captured,2022
270-2018-1-817,2018,0.5,Captured,2018
270-2018-1-817,2018,1.5,Alive-Cuddy,2019
270-2018-1-817,2018,2.5,Captured,2020
270-2018-1-817,2021,3.5,Captured,2021
270-2018-1-817,2018,4.5,Captured,2022
270-2018-1-818,2018,0.5,Captured,2018
270-2018-1-818,2018,1.5,Captured,2019
270-2018-1-818,2018,2.5,Captured,2020
270-2018-1-818,2021,3.5,Captured,2021
270-2018-1-818,2018,4.5,Alive-Cuddy,2022
270-2018-1-822,2018,0.5,Captured,2018
270-2018-1-822,2018,1.5,Captured,2019
270-2018-1-822,2018,2.5,Captured,2020
270-2018-1-822,2021,3.5,Captured,2021
270-2018-1-822,2018,4.5,Captured,2022
270-2018-1-823,2018,0.5,Captured,2018
270-2018-1-824,2018,0.5,Captured,2018
270-2018-1-824,2018,1.5,Alive-Cuddy,2019
270-2018-1-824,2018,2.5,Captured,2020
270-2018-1-824,2021,3.5,Captured,2021
270-2018-1-825,2018,0.5,Captured,2018
270-2018-1-826,2018,0.5,Captured,2018
270-2018-1-826,2018,2.5,Alive-Cuddy,2020
270-2018-1-827,2018,0.5,Captured,2018
270-2018-1-831,2018,0.5,Captured,2018
270-2018-1-832,2018,0.5,Captured,2018
270-2018-1-832,2018,1.5,Captured,2019
270-2018-1-832,2018,2.5,Alive-Cuddy,2020
270-2018-1-832,2021,3.5,Captured,2021
270-2018-1-832,2018,4.5,Captured,2022
270-2018-1-834,2018,0.5,Captured,2018
270-2018-1-834,2018,1.5,Alive-Cuddy,2019
270-2018-1-834,2018,2.5,Captured,2020
270-2018-1-834,2021,3.5,Captured,2021
270-2018-1-835,2018,0.5,Captured,2018
270-2018-1-835,2018,2.5,Captured,2020
270-2018-1-835,2021,3.5,Captured,2021
270-2018-1-835,2018,4.5,Captured,2022
270-2018-1-837,2018,0.5,Captured,2018
270-2018-1-839,2018,0.5,Captured,2018
270-2019-0-943,2019,0.5,Captured,2019
270-2019-0-943,2019,1.5,Captured,2020
270-2019-0-943,2021,2.5,Captured,2021
270-2019-0-943,2019,3.5,Captured,2022
270-2019-0-944,2019,0.5,Captured,2019
270-2019-0-944,2019,1.5,Captured,2020
270-2019-0-944,2021,2.5,Captured,2021
270-2019-0-944,2019,3.5,Captured,2022
270-2019-0-945,2019,0.5,Captured,2019
270-2019-0-945,2019,1.5,Alive-Cuddy,2020
270-2019-0-945,2021,2.5,Captured,2021
270-2019-0-945,2019,3.5,Captured,2022
270-2019-0-946,2019,0.5,Captured,2019
270-2019-0-946,2019,1.5,Captured,2020
270-2019-0-947,2019,0.5,Captured,2019
270-2019-0-960,2021,2.5,Captured,2021
270-2019-0-966,2019,0.5,Captured,2019
270-2019-0-966,2019,1.5,Alive-Cuddy,2020
270-2019-0-966,2019,3.5,Captured,2022
270-2019-1-901,2019,0.5,Captured,2019
270-2019-1-903,2019,0.5,Captured,2019
270-2019-1-905,2019,0.5,Captured,2019
270-2019-1-905,2021,2.5,Captured,2021
270-2019-1-905,2019,3.5,Captured,2022
270-2019-1-907,2019,0.5,Captured,2019
270-2019-1-907,2019,1.5,Captured,2020
270-2019-1-908,2019,0.5,Captured,2019
270-2019-1-908,2021,2.5,Captured,2021
270-2019-1-908,2019,3.5,Captured,2022
270-2019-1-909,2019,0.5,Captured,2019
270-2019-1-909,2019,1.5,Captured,2020
270-2019-1-909,2021,2.5,Captured,2021
270-2019-1-909,2019,3.5,Captured,2022
270-2019-1-909,2019,3.5,Alive-Cuddy,2022
270-2019-1-911,2019,0.5,Captured,2019
270-2019-1-916,2019,0.5,Captured,2019
270-2019-1-917,2019,0.5,Captured,2019
270-2019-1-917,2019,1.5,Captured,2020
270-2019-1-917,2021,2.5,Captured,2021
270-2019-1-917,2019,3.5,Captured,2022
270-2019-1-920,2019,0.5,Captured,2019
270-2019-1-920,2019,1.5,Captured,2020
270-2019-1-920,2021,2.5,Captured,2021
270-2019-1-920,2019,3.5,Captured,2022
270-2019-1-923,2019,0.5,Captured,2019
270-2019-1-923,2019,1.5,Captured,2020
270-2019-1-923,2021,2.5,Captured,2021
270-2019-1-923,2019,3.5,Captured,2022
270-2019-1-924,2019,0.5,Captured,2019
270-2019-1-924,2021,2.5,Captured,2021
270-2019-1-924,2019,3.5,Captured,2022
270-2019-1-927,2019,0.5,Captured,2019
270-2019-1-927,2019,1.5,Captured,2020
270-2019-1-927,2021,2.5,Captured,2021
270-2019-1-927,2019,3.5,Captured,2022
270-2019-1-929,2019,0.5,Captured,2019
270-2019-1-929,2021,2.5,Captured,2021
270-2019-1-929,2019,3.5,Captured,2022
270-2019-1-930,2019,0.5,Captured,2019
270-2019-1-932,2019,0.5,Captured,2019
270-2019-1-932,2021,2.5,Captured,2021
270-2019-1-932,2019,3.5,Captured,2022
270-2019-1-933,2019,0.5,Captured,2019
270-2019-1-933,2021,2.5,Captured,2021
270-2019-1-933,2019,3.5,Captured,2022
270-2019-1-934,2019,0.5,Captured,2019
270-2019-1-935,2019,0.5,Captured,2019
270-2019-1-938,2019,0.5,Captured,2019
270-2019-1-940,2019,0.5,Captured,2019
270-2019-1-940,2019,1.5,Captured,2020
270-2019-1-940,2021,2.5,Captured,2021
270-2019-1-940,2019,3.5,Captured,2022
270-2019-1-941,2019,0.5,Captured,2019
270-2020-0-2093,2020,0.5,Captured,2020
270-2020-0-2094,2020,0.5,Captured,2020
270-2020-0-2095,2020,0.5,Captured,2020
270-2020-0-2095,2021,1.5,Captured,2021
270-2020-0-2095,2020,2.5,Captured,2022
270-2020-1-2001,2020,0.5,Captured,2020
270-2020-1-2001,2021,1.5,Captured,2021
270-2020-1-2001,2020,2.5,Captured,2022
270-2020-1-2003,2020,0.5,Captured,2020
270-2020-1-2004,2020,0.5,Captured,2020
270-2020-1-2007,2020,0.5,Captured,2020
270-2020-1-2008,2020,0.5,Captured,2020
270-2020-1-2009,2020,0.5,Captured,2020
270-2020-1-2009,2021,1.5,Captured,2021
270-2020-1-2009,2020,2.5,Captured,2022
270-2020-1-2010,2020,0.5,Captured,2020
270-2020-1-2011,2020,0.5,Captured,2020
270-2020-1-2011,2021,1.5,Captured,2021
270-2020-1-2011,2020,2.5,Captured,2022
270-2020-1-2013,2020,0.5,Captured,2020
270-2020-1-2014,2020,0.5,Captured,2020
270-2020-1-2020,2020,0.5,Captured,2020
270-2020-1-2020,2021,1.5,Captured,2021
270-2020-1-2020,2020,2.5,Captured,2022
270-2020-1-2027,2020,0.5,Captured,2020
270-2020-1-2027,2021,1.5,Captured,2021
270-2020-1-2027,2020,2.5,Captured,2022
270-2020-1-2028,2020,0.5,Captured,2020
270-2020-1-2028,2021,1.5,Captured,2021
270-2020-1-2028,2020,2.5,Captured,2022
270-2020-1-2031,2020,0.5,Captured,2020
270-2020-1-2034,2020,0.5,Captured,2020
270-2020-1-2034,2021,1.5,Captured,2021
270-2020-1-2034,2020,2.5,Captured,2022
270-2020-1-2037,2020,0.5,Captured,2020
270-2020-1-2038,2020,0.5,Captured,2020
270-2020-1-2039,2020,0.5,Captured,2020
270-2020-1-2039,2020,1.5,Alive-Cuddy,2021
270-2020-1-2039,2020,2.5,Captured,2022
270-2020-1-2040,2020,0.5,Captured,2020
270-2020-1-2040,2020,1.5,Alive-Cuddy,2021
270-2020-1-2040,2020,2.5,Captured,2022
270-2020-1-2041,2020,0.5,Captured,2020
270-2020-1-2041,2021,1.5,Captured,2021
270-2020-1-2041,2020,2.5,Captured,2022
270-2021-0-2169,2021,0.5,Captured,2021
270-2021-0-2169,2021,1.5,Captured,2022
270-2021-0-2171,2021,0.5,Captured,2021
270-2021-0-2172,2021,0.5,Captured,2021
270-2021-1-2102,2021,0.5,Captured,2021
270-2021-1-2106,2021,0.5,Captured,2021
270-2021-1-2109,2021,0.5,Captured,2021
270-2021-1-2113,2021,0.5,Captured,2021
270-2021-1-2121,2021,0.5,Captured,2021
270-2021-1-2124,2021,0.5,Captured,2021
270-2021-1-2125,2021,0.5,Captured,2021
270-2021-1-2126,2021,0.5,Captured,2021
270-2021-1-2126,2021,1.5,Captured,2022
270-2021-1-2127,2021,0.5,Captured,2021
270-2021-1-2129,2021,0.5,Captured,2021
270-2021-1-2130,2021,0.5,Captured,2021
270-2021-1-2130,2021,1.5,Captured,2022
270-2021-1-2131,2021,0.5,Captured,2021
270-2021-1-2133,2021,0.5,Captured,2021
270-2021-1-2136,2021,0.5,Captured,2021
270-2021-1-2137,2021,0.5,Captured,2021
270-2021-1-2139,2021,0.5,Captured,2021
270-2021-1-2141,2021,0.5,Captured,2021
270-2021-1-2142,2021,0.5,Captured,2021
270-2022-0-182,2022,0.5,Captured,2022
270-2022-0-183,2022,0.5,Captured,2022
270-2022-0-184,2022,0.5,Captured,2022
270-2022-0-185,2022,0.5,Captured,2022
270-2022-1-105,2022,0.5,Captured,2022
270-2022-1-106,2022,0.5,Captured,2022
270-2022-1-110,2022,0.5,Captured,2022
270-2022-1-113,2022,0.5,Captured,2022
270-2022-1-115,2022,0.5,Captured,2022
270-2022-1-116,2022,0.5,Captured,2022
270-2022-1-138,2022,0.5,Captured,2022
270-2022-1-140,2022,0.5,Captured,2022
90-2007-0-016,2007,0.5,Captured,2007
90-2007-0-016,2007,1.5,Captured,2008
90-2007-0-016,2007,2.5,Captured,2009
90-2007-0-016,2007,4.5,Captured,2011
90-2007-0-017,2007,0.5,Captured,2007
90-2007-0-019,2007,0.5,Captured,2007
90-2007-0-019,2007,1.5,Captured,2008
90-2007-0-019,2007,2.5,Alive-Cuddy,2009
90-2007-0-019,2007,3.5,Alive-Cuddy,2010
90-2007-0-019,2007,4.5,Alive-Cuddy,2011
90-2007-0-019,2007,5.5,Captured,2012
90-2007-0-019,2007,6.5,Captured,2013
90-2007-0-019,2007,7.5,Captured,2014
90-2007-0-019,2007,8.5,Captured,2015
90-2007-0-019,2007,9.5,Captured,2016
90-2007-0-024,2007,0.5,Captured,2007
90-2007-0-024,2007,1.5,Captured,2008
90-2007-0-024,2007,2.5,Captured,2009
90-2007-0-024,2007,3.5,Alive-Cuddy,2010
90-2007-0-024,2007,4.5,Captured,2011
90-2007-0-024,2007,5.5,Captured,2012
90-2007-0-024,2007,6.5,Captured,2013
90-2007-0-024,2007,7.5,Alive-Cuddy,2014
90-2007-0-024,2007,8.5,Alive-Cuddy,2015
90-2007-0-027,2007,0.5,Captured,2007
90-2007-0-027,2007,1.5,Alive-Cuddy,2008
90-2007-0-027,2007,2.5,Alive-Cuddy,2009
90-2007-0-027,2007,3.5,Alive-Cuddy,2010
90-2007-0-027,2007,4.5,Alive-Cuddy,2011
90-2007-0-027,2007,5.5,Alive-Cuddy,2012
90-2007-0-027,2007,6.5,Harvested,2013
90-2007-0-029,2007,0.5,Captured,2007
90-2007-0-029,2007,1.5,Captured,2008
90-2007-0-029,2007,2.5,Captured,2009
90-2007-0-029,2007,3.5,Alive-Cuddy,2010
90-2007-0-029,2007,4.5,Captured,2011
90-2007-0-029,2007,5.5,Captured,2012
90-2007-0-029,2007,6.5,Captured,2013
90-2007-0-029,2007,7.5,Harvested,2014
90-2007-0-031,2007,0.5,Captured,2007
90-2007-0-031,2007,1.5,Captured,2008
90-2007-0-031,2007,2.5,Harvested,2009
90-2007-0-032,2007,0.5,Captured,2007
90-2007-0-032,2007,1.5,Captured,2008
90-2007-0-032,2007,2.5,Captured,2009
90-2007-0-033,2007,0.5,Captured,2007
90-2007-0-035,2007,0.5,Captured,2007
90-2007-0-036,2007,0.5,Captured,2007
90-2007-0-036,2007,1.5,Captured,2008
90-2007-0-036,2007,2.5,Captured,2009
90-2007-0-036,2007,3.5,Captured,2010
90-2007-0-036,2007,4.5,Captured,2011
90-2007-0-036,2007,5.5,Captured,2012
90-2007-0-036,2007,6.5,Captured,2013
90-2007-0-036,2007,7.5,Captured,2014
90-2007-0-036,2007,8.5,Captured,2015
90-2007-0-036,2007,9.5,Captured,2016
90-2007-0-036,2007,10.5,Alive-Cuddy,2017
90-2007-0-038,2007,0.5,Captured,2007
90-2007-0-038,2007,1.5,Captured,2008
90-2007-0-038,2007,2.5,Alive-Cuddy,2009
90-2007-0-038,2007,3.5,Captured,2010
90-2007-0-038,2007,4.5,Captured,2011
90-2007-0-038,2007,5.5,Alive-Cuddy,2012
90-2007-0-038,2007,6.5,Alive-Cuddy,2013
90-2007-0-038,2007,7.5,Captured,2014
90-2007-0-039,2007,0.5,Captured,2007
90-2007-0-039,2007,1.5,Captured,2008
90-2007-0-039,2007,2.5,Captured,2009
90-2007-0-039,2007,3.5,Alive-Cuddy,2010
90-2007-0-039,2007,4.5,Captured,2011
90-2007-0-039,2007,5.5,Captured,2012
90-2007-0-039,2007,6.5,Captured,2013
90-2007-0-039,2007,7.5,Alive-Cuddy,2014
90-2007-0-039,2007,8.5,Captured,2015
90-2007-0-039,2007,9.5,Captured,2016
90-2007-0-039,2007,10.5,Captured,2017
90-2007-0-040,2007,0.5,Captured,2007
90-2007-0-040,2007,1.5,Captured,2008
90-2007-0-040,2007,2.5,Captured,2009
90-2007-0-040,2007,4.5,Captured,2011
90-2007-0-040,2007,5.5,Captured,2012
90-2007-0-040,2007,6.5,Alive-Cuddy,2013
90-2007-0-040,2007,7.5,Captured,2014
90-2007-0-040,2007,8.5,Alive-Cuddy,2015
90-2007-0-040,2007,9.5,Captured,2016
90-2007-0-045,2007,0.5,Captured,2007
90-2007-0-045,2007,2.5,Captured,2009
90-2007-0-045,2007,3.5,Captured,2010
90-2007-0-045,2007,4.5,Captured,2011
90-2007-0-045,2007,5.5,Captured,2012
90-2007-0-045,2007,6.5,Captured,2013
90-2007-0-045,2007,7.5,Captured,2014
90-2007-0-045,2007,8.5,Nat Mortality,2015
90-2007-0-046,2007,0.5,Captured,2007
90-2007-0-046,2007,1.5,Captured,2008
90-2007-0-046,2007,2.5,Alive-Cuddy,2009
90-2007-0-046,2007,4.5,Captured,2011
90-2007-0-046,2007,5.5,Captured,2012
90-2007-0-046,2007,6.5,Alive-Cuddy,2013
90-2007-0-046,2007,7.5,Alive-Cuddy,2014
90-2007-0-046,2007,8.5,Captured,2015
90-2007-0-046,2007,9.5,Alive-Cuddy,2016
90-2007-0-046,2007,10.5,Captured,2017
90-2007-0-048,2007,0.5,Captured,2007
90-2007-0-048,2007,1.5,Captured,2008
90-2007-0-048,2007,2.5,Captured,2009
90-2007-0-048,2007,3.5,Alive-Cuddy,2010
90-2007-0-048,2007,4.5,Captured,2011
90-2007-0-048,2007,5.5,Alive-Cuddy,2012
90-2007-0-048,2007,6.5,Captured,2013
90-2007-0-048,2007,8.5,Captured,2015
90-2007-0-048,2007,9.5,Captured,2016
90-2007-0-048,2007,10.5,Captured,2017
90-2007-0-049,2007,0.5,Captured,2007
90-2007-0-049,2007,2.5,Captured,2009
90-2007-0-049,2007,3.5,Captured,2010
90-2007-0-049,2007,4.5,Alive-Cuddy,2011
90-2007-0-049,2007,5.5,Alive-Cuddy,2012
90-2007-0-049,2007,6.5,Captured,2013
90-2007-0-049,2007,7.5,Alive-Cuddy,2014
90-2007-0-049,2007,8.5,Alive-Cuddy,2015
90-2007-0-049,2007,9.5,Captured,2016
90-2007-0-049,2007,10.5,Captured,2017
90-2008-0-029,2008,0.5,Captured,2008
90-2008-0-032,2008,0.5,Captured,2008
90-2008-0-032,2008,1.5,Captured,2009
90-2008-0-032,2008,2.5,Captured,2010
90-2008-0-032,2008,3.5,Captured,2011
90-2008-0-032,2008,4.5,Captured,2012
90-2008-0-033,2008,0.5,Captured,2008
90-2008-0-033,2008,1.5,Captured,2009
90-2008-0-033,2008,2.5,Captured,2010
90-2008-0-033,2008,3.5,Captured,2011
90-2008-0-033,2008,4.5,Alive-Cuddy,2012
90-2008-0-033,2008,5.5,Captured,2013
90-2008-0-033,2008,6.5,Captured,2014
90-2008-0-033,2008,7.5,Captured,2015
90-2008-0-033,2008,8.5,Captured,2016
90-2008-0-033,2008,9.5,Captured,2017
90-2008-0-033,2008,10.5,Nat Mortality,2018
90-2008-0-034,2008,0.5,Captured,2008
90-2008-0-034,2008,1.5,Captured,2009
90-2008-0-034,2008,2.5,Captured,2010
90-2008-0-034,2008,3.5,Captured,2011
90-2008-0-034,2008,4.5,Captured,2012
90-2008-0-034,2008,5.5,Captured,2013
90-2008-0-034,2008,6.5,Captured,2014
90-2008-0-034,2008,7.5,Captured,2015
90-2008-0-034,2008,8.5,Captured,2016
90-2008-0-034,2008,9.5,Captured,2017
90-2008-0-035,2008,0.5,Captured,2008
90-2008-0-037,2008,0.5,Captured,2008
90-2008-0-037,2008,1.5,Captured,2009
90-2008-0-037,2008,3.5,Captured,2011
90-2008-0-037,2008,4.5,Captured,2012
90-2008-0-037,2008,5.5,Captured,2013
90-2008-0-037,2008,6.5,Captured,2014
90-2008-0-037,2008,7.5,Alive-Cuddy,2015
90-2008-0-037,2008,8.5,Captured,2016
90-2008-0-037,2008,9.5,Captured,2017
90-2008-0-038,2008,0.5,Captured,2008
90-2008-0-039,2008,0.5,Captured,2008
90-2008-0-039,2008,1.5,Captured,2009
90-2008-0-039,2008,3.5,Captured,2011
90-2008-0-039,2008,4.5,Captured,2012
90-2008-0-039,2008,5.5,Captured,2013
90-2008-0-039,2008,6.5,Captured,2014
90-2008-0-039,2008,7.5,Captured,2015
90-2008-0-039,2008,8.5,Harvested,2016
90-2008-0-040,2008,0.5,Captured,2008
90-2008-0-040,2008,1.5,Captured,2009
90-2008-0-040,2008,2.5,Captured,2010
90-2008-0-040,2008,3.5,Captured,2011
90-2008-0-040,2008,4.5,Captured,2012
90-2008-0-040,2008,5.5,Captured,2013
90-2008-0-040,2008,6.5,Captured,2014
90-2008-0-040,2008,7.5,Captured,2015
90-2008-0-040,2008,8.5,Captured,2016
90-2008-0-040,2008,9.5,Captured,2017
90-2008-0-041,2008,0.5,Captured,2008
90-2008-0-041,2008,1.5,Captured,2009
90-2008-0-041,2008,2.5,Captured,2010
90-2008-0-041,2008,3.5,Captured,2011
90-2008-0-041,2008,4.5,Captured,2012
90-2008-0-041,2008,5.5,Alive-Cuddy,2013
90-2008-0-041,2008,6.5,Alive-Cuddy,2014
90-2008-0-041,2008,7.5,Nat Mortality,2015
90-2008-0-042,2008,0.5,Captured,2008
90-2008-0-042,2008,1.5,Captured,2009
90-2008-0-042,2008,2.5,Captured,2010
90-2008-0-042,2008,3.5,Captured,2011
90-2008-0-042,2008,4.5,Captured,2012
90-2008-0-042,2008,5.5,Captured,2013
90-2008-0-042,2008,6.5,Captured,2014
90-2008-0-042,2008,7.5,Captured,2015
90-2008-0-042,2008,8.5,Captured,2016
90-2008-0-042,2008,9.5,Alive-Cuddy,2017
90-2008-0-052,2008,0.5,Captured,2008
90-2008-0-052,2008,1.5,Captured,2009
90-2008-0-052,2008,2.5,Captured,2010
90-2008-0-052,2008,3.5,Alive-Cuddy,2011
90-2008-0-052,2008,4.5,Alive-Cuddy,2012
90-2008-0-052,2008,5.5,Captured,2013
90-2008-0-052,2008,6.5,Captured,2014
90-2008-0-052,2008,7.5,Captured,2015
90-2008-0-052,2008,8.5,Captured,2016
90-2008-0-052,2008,9.5,Captured,2017
90-2008-0-054,2008,0.5,Captured,2008
90-2008-0-054,2008,1.5,Captured,2009
90-2008-0-054,2008,2.5,Captured,2010
90-2008-0-054,2008,3.5,Captured,2011
90-2008-0-054,2008,4.5,Captured,2012
90-2008-0-054,2008,5.5,Captured,2013
90-2008-0-054,2008,6.5,Captured,2014
90-2008-0-054,2008,7.5,Alive-Cuddy,2015
90-2008-0-054,2008,8.5,Nat Mortality,2016
90-2008-0-055,2008,0.5,Captured,2008
90-2008-0-055,2008,1.5,Captured,2009
90-2008-0-055,2008,2.5,Captured,2010
90-2008-0-055,2008,3.5,Alive-Cuddy,2011
90-2008-0-055,2008,4.5,Captured,2012
90-2008-0-055,2008,5.5,Alive-Cuddy,2013
90-2008-0-055,2008,6.5,Captured,2014
90-2008-0-055,2008,7.5,Alive-Cuddy,2015
90-2008-0-055,2008,8.5,Captured,2016
90-2008-0-055,2008,9.5,Alive-Cuddy,2017
90-2008-0-056,2008,0.5,Captured,2008
90-2008-0-056,2008,1.5,Captured,2009
90-2008-0-056,2008,2.5,Captured,2010
90-2008-0-056,2008,3.5,Alive-Cuddy,2011
90-2008-0-056,2008,4.5,Captured,2012
90-2008-0-056,2008,5.5,Captured,2013
90-2008-0-056,2008,6.5,Captured,2014
90-2008-0-056,2008,7.5,Captured,2015
90-2008-0-056,2008,8.5,Captured,2016
90-2008-0-056,2008,9.5,Alive-Cuddy,2017
90-2008-0-057,2008,0.5,Captured,2008
90-2008-0-057,2008,1.5,Captured,2009
90-2008-0-057,2008,2.5,Alive-Cuddy,2010
90-2008-0-057,2008,3.5,Alive-Cuddy,2011
90-2008-0-057,2008,4.5,Captured,2012
90-2008-0-057,2008,5.5,Captured,2013
90-2008-0-057,2008,6.5,Alive-Cuddy,2014
90-2008-0-057,2008,7.5,Captured,2015
90-2008-0-058,2008,0.5,Captured,2008
90-2008-0-058,2008,2.5,Captured,2010
90-2008-0-058,2008,3.5,Alive-Cuddy,2011
90-2008-0-058,2008,4.5,Captured,2012
90-2008-0-058,2008,5.5,Alive-Cuddy,2013
90-2008-0-058,2008,6.5,Captured,2014
90-2008-0-058,2008,7.5,Captured,2015
90-2008-0-058,2008,8.5,Alive-Cuddy,2016
90-2008-0-058,2008,9.5,Captured,2017
90-2008-0-059,2008,0.5,Captured,2008
90-2008-0-059,2008,1.5,Captured,2009
90-2008-0-059,2008,2.5,Captured,2010
90-2008-0-059,2008,3.5,Captured,2011
90-2008-0-059,2008,4.5,Captured,2012
90-2008-0-059,2008,5.5,Captured,2013
90-2008-0-071,2008,0.5,Captured,2008
90-2009-0-051,2009,0.5,Captured,2009
90-2009-0-051,2009,1.5,Captured,2010
90-2009-0-051,2009,2.5,Captured,2011
90-2009-0-051,2009,3.5,Captured,2012
90-2009-0-051,2009,4.5,Captured,2013
90-2009-0-052,2009,0.5,Captured,2009
90-2009-0-052,2009,1.5,Alive-Cuddy,2010
90-2009-0-052,2009,2.5,Captured,2011
90-2009-0-052,2009,3.5,Alive-Cuddy,2012
90-2009-0-052,2009,4.5,Captured,2013
90-2009-0-052,2009,5.5,Alive-Cuddy,2014
90-2009-0-052,2009,6.5,Alive-Cuddy,2015
90-2009-0-052,2009,7.5,Captured,2016
90-2009-0-053,2009,0.5,Captured,2009
90-2009-0-053,2009,1.5,Alive-Cuddy,2010
90-2009-0-053,2009,2.5,Captured,2011
90-2009-0-053,2009,3.5,Captured,2012
90-2009-0-053,2009,4.5,Captured,2013
90-2009-0-053,2009,5.5,Captured,2014
90-2009-0-053,2009,6.5,Captured,2015
90-2009-0-053,2009,7.5,Captured,2016
90-2009-0-053,2009,8.5,Captured,2017
90-2009-0-053,2009,9.5,Captured,2018
90-2009-0-053,2009,10.5,Captured,2019
90-2009-0-053,2009,11.5,Nat Mortality,2020
90-2009-0-054,2009,0.5,Captured,2009
90-2009-0-054,2009,1.5,Captured,2010
90-2009-0-054,2009,2.5,Captured,2011
90-2009-0-054,2009,3.5,Captured,2012
90-2009-0-054,2009,4.5,Captured,2013
90-2009-0-054,2009,5.5,Captured,2014
90-2009-0-054,2009,6.5,Captured,2015
90-2009-0-054,2009,7.5,Captured,2016
90-2009-0-054,2009,8.5,Nat Mortality,2017
90-2009-0-055,2009,0.5,Captured,2009
90-2009-0-056,2009,0.5,Captured,2009
90-2009-0-056,2009,1.5,Captured,2010
