animal_id,birth_year,bs,year,status,ageclass,sum.jun.jul.aug,sum.march.apr.may,sum.sept.oct,oct,annual,annual.sc,sum.march.apr.may.sc,sum.jun.jul.aug.sc,weight,bcsin,weightkg,bcscm
270-2014-1-422,2014,dmp,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2014-1-422,2014,dmp,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2014-1-422,2014,dmp,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2014-1-422,2014,dmp,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2014-1-422,2014,dmp,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2014-1-422,2014,dmp,2015,1,1,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2014-1-422,2014,dmp,2016,1,2,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,124,73,56.36,185.42
270-2014-1-422,2014,dmp,2017,1,3,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,135,93.5,61.36,237.49
270-2014-1-422,2014,dmp,2018,1,4,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,155,111.625,70.45,283.53
270-2014-1-422,2014,dmp,2019,1,5,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,176,120.375,80.00,305.75
270-2014-1-422,2014,dmp,2020,1,6,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,175,129,79.55,327.66
270-2014-1-422,2014,dmp,2021,1,7,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,178,128.5,80.91,326.39
270-2014-1-422,2014,dmp,2022,1,8,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,167,129,75.91,327.66
270-2014-1-423,2014,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2015,1,1,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2016,1,2,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2017,0,3,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2018,0,4,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2019,0,5,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2020,0,6,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2021,0,7,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2014-1-423,2014,dmp,2022,0,8,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2015,1,1,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2016,1,2,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,149,101.872,67.73,258.75
270-2014-1-428,2014,dmp,2017,1,3,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,134,139.625,60.91,354.65
270-2014-1-428,2014,dmp,2018,1,4,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,155,156.125,70.45,396.56
270-2014-1-428,2014,dmp,2019,0,5,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2020,0,6,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2021,0,7,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2014-1-428,2014,dmp,2022,0,8,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2015,1,1,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2016,1,2,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,110,90,50.00,228.60
270-2014-1-434,2014,dmp,2017,1,3,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,130,118,59.09,299.72
270-2014-1-434,2014,dmp,2018,1,4,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,115,126.75,52.27,321.95
270-2014-1-434,2014,dmp,2019,1,5,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2020,0,6,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2021,0,7,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2014-1-434,2014,dmp,2022,0,8,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2014-1-438,2014,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2014-1-438,2014,dmp,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2014-1-438,2014,dmp,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2014-1-438,2014,dmp,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2014-1-438,2014,dmp,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2014-1-438,2014,dmp,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2014-1-438,2014,dmp,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2014-1-438,2014,dmp,2015,1,1,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,101,44.625,45.91,113.35
270-2014-1-438,2014,dmp,2016,1,2,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,141,85.375,64.09,216.85
270-2014-1-438,2014,dmp,2017,1,3,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,158,123.875,71.82,314.64
270-2014-1-438,2014,dmp,2018,1,4,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,180,139.125,81.82,353.38
270-2014-1-438,2014,dmp,2019,1,5,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,200,157.625,90.91,400.37
270-2014-1-438,2014,dmp,2020,1,6,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,196,159.5,89.09,405.13
270-2014-1-438,2014,dmp,2021,0,7,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2014-1-438,2014,dmp,2022,0,8,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2015,1,1,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2016,0,2,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2017,0,3,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2018,0,4,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2019,0,5,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2020,0,6,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2021,0,7,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2014-1-439,2014,dmp,2022,0,8,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2015,1,1,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2016,1,2,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,127,118.875,57.73,301.94
270-2014-1-440,2014,dmp,2017,1,3,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,139,130.375,63.18,331.15
270-2014-1-440,2014,dmp,2018,0,4,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2019,0,5,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2020,0,6,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2021,0,7,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2014-1-440,2014,dmp,2022,0,8,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2015-0-547,2015,wy,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2015-0-547,2015,wy,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2015-0-547,2015,wy,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2015-0-547,2015,wy,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2015-0-547,2015,wy,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2015-0-547,2015,wy,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2015-0-547,2015,wy,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2015-0-547,2015,wy,2015,0,NA,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2015-0-547,2015,wy,2016,1,1,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2015-0-547,2015,wy,2017,1,2,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,134,87.375,60.91,221.93
270-2015-0-547,2015,wy,2018,1,3,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,148,115.375,67.27,293.05
270-2015-0-547,2015,wy,2019,1,4,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,176,131.375,80.00,333.69
270-2015-0-547,2015,wy,2020,1,5,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2015-0-547,2015,wy,2021,0,6,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2015-0-547,2015,wy,2022,0,7,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2015-0-548,2015,wy,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2015-0-548,2015,wy,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2015-0-548,2015,wy,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2015-0-548,2015,wy,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2015-0-548,2015,wy,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2015-0-548,2015,wy,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2015-0-548,2015,wy,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2015-0-548,2015,wy,2015,0,NA,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2015-0-548,2015,wy,2016,1,1,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2015-0-548,2015,wy,2017,0,2,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2015-0-548,2015,wy,2018,0,3,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2015-0-548,2015,wy,2019,0,4,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2015-0-548,2015,wy,2020,0,5,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2015-0-548,2015,wy,2021,0,6,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2015-0-548,2015,wy,2022,0,7,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2015-0-549,2015,wy,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2015-0-549,2015,wy,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2015-0-549,2015,wy,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2015-0-549,2015,wy,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2015-0-549,2015,wy,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2015-0-549,2015,wy,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2015-0-549,2015,wy,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2015-0-549,2015,wy,2015,0,NA,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2015-0-549,2015,wy,2016,1,1,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,107,22.25,48.64,56.52
270-2015-0-549,2015,wy,2017,1,2,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,130,60.625,59.09,153.99
270-2015-0-549,2015,wy,2018,1,3,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,145,83,65.91,210.82
270-2015-0-549,2015,wy,2019,1,4,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,171,106.625,77.73,270.83
270-2015-0-549,2015,wy,2020,1,5,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,176,119.5,80.00,303.53
270-2015-0-549,2015,wy,2021,1,6,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2015-0-549,2015,wy,2022,1,7,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,168,132.25,76.36,335.92
270-2015-0-551,2015,wy,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2015-0-551,2015,wy,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2015-0-551,2015,wy,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2015-0-551,2015,wy,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2015-0-551,2015,wy,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2015-0-551,2015,wy,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2015-0-551,2015,wy,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2015-0-551,2015,wy,2015,0,NA,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2015-0-551,2015,wy,2016,1,1,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,100,57.875,45.45,147.00
270-2015-0-551,2015,wy,2017,1,2,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,113,98,51.36,248.92
270-2015-0-551,2015,wy,2018,1,3,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,139,114.875,63.18,291.78
270-2015-0-551,2015,wy,2019,1,4,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,171,129.5,77.73,328.93
270-2015-0-551,2015,wy,2020,1,5,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,162,136.375,73.64,346.39
270-2015-0-551,2015,wy,2021,1,6,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2015-0-551,2015,wy,2022,1,7,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,162,156.75,73.64,398.15
270-2015-0-552,2015,wy,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2015-0-552,2015,wy,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2015-0-552,2015,wy,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2015-0-552,2015,wy,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2015-0-552,2015,wy,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2015-0-552,2015,wy,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2015-0-552,2015,wy,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2015-0-552,2015,wy,2015,0,NA,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2015-0-552,2015,wy,2016,1,1,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2015-0-552,2015,wy,2017,1,2,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,134,68.125,60.91,173.04
270-2015-0-552,2015,wy,2018,1,3,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,152,92.75,69.09,235.59
270-2015-0-552,2015,wy,2019,1,4,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2015-0-552,2015,wy,2020,1,5,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,180,108.25,81.82,274.96
270-2015-0-552,2015,wy,2021,1,6,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,197,115.75,89.55,294.01
270-2015-0-552,2015,wy,2022,1,7,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,194,104.25,88.18,264.80
270-2015-0-553,2015,wy,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2015-0-553,2015,wy,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2015-0-553,2015,wy,2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2015-0-553,2015,wy,2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2015-0-553,2015,wy,2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2015-0-553,2015,wy,2013,0,NA,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2015-0-553,2015,wy,2014,0,NA,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2015-0-553,2015,wy,2015,0,NA,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2015-0-553,2015,wy,2016,1,1,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,116,51.5,52.73,130.81
270-2015-0-553,2015,wy,2017,1,2,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,104,102.25,47.27,259.72
270-2015-0-553,2015,wy,2018,1,3,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,167,119.375,75.91,303.21
